0,-0.072127695389922045
1,-0.072126342105668817
2,-0.072131869227991516
3,-0.072130081452053754
4,-0.072130888926566036
5,-0.063443288107042611
6,0.0010950627936182136
7,-0.023399497902307245
8,-0.318144785885908
9,-0.29215714001907395
10,-0.27055944146720778
11,-0.24421736379430423
12,-0.22644482773423333
13,-0.19940137410061634
14,-0.17908106971532556
15,-0.16835711720157664
16,-0.30061877117627389
17,-0.27407901370582544
18,0.27732426712763453
19,0.25526103753691876
20,-0.23527264463394629
21,-0.22651980353989895
22,-0.21086469994774532
23,-0.18631984728650036
24,-0.1666426886844663
25,-0.30584941606584348
26,-0.28794676140197056
27,-0.26156125347564491
28,-0.24420870997585853
29,-0.22161260825701265
30,-0.20575612328129683
31,-0.18103334983110092
32,-0.16528126809871205
33,-0.14528190826781315
34,-0.28096041835657426
35,-0.26315988563621157
36,-0.23651923641550307
37,-0.21907927353169784
38,0.23043036639410841
39,-0.17828843160406321
40,0.20095408718606456
41,0.18102338551378777
42,0.31857713855696745
43,0.29705848576551469
44,0.2658475107387604
45,-0.23689325938981051
46,0.23037412044797809
47,-0.20128048178265398
48,0.20000035600284766
49,0.18030627445357991
50,0.16780685940042248
51,0.29998377178299374
52,0.27344321974768487
53,-0.25177409396586942
54,-0.23507888120503218
55,0.21909711654142894
56,-0.19391683972054238
57,0.18944756809609709
58,0.17267528245852384
59,0.30151625546314853
60,-0.28010068876323513
61,-0.26597718388850894
62,-0.24518002618663945
63,0.22959954202855462
64,0.21500727031335523
65,-0.18221420162132129
66,-0.16362862070597614
67,-0.15472304414315807
68,-0.28611306072616399
69,0.27464100781705164
70,0.26082017091896453
71,0.23759950593127455
72,-0.21094680894136555
73,0.20888781109243726
74,0.19210032596020574
75,0.16612785460368126
76,0.29942814995172073
77,-0.27769901383453804
78,-0.26136042987962527
79,0.24499363707437283
80,0.2262363566700093
81,-0.21134292857371956
82,-0.19727531640554863
83,-0.17397149031547163
84,-0.15986432171370443
85,-0.28663358510153858
86,0.27742356389904899
87,0.26702527080119037
88,0.24728468718515786
89,0.22076975995411449
90,0.19934117655877306
91,0.18651868192344917
92,0.16490887115803268
93,0.21311103165322776
94,0.19356147031213131
95,0.17556855497917656
96,0.16137496944186941
97,0.13861966411063761
98,0.12215052313506639
99,0.11574480503438081
100,0.099452233248484845
101,0.092821403735485586
102,0.092568057665932679
103,0.070063393541782357
104,0.056696115740055307
105,0.064312807065709424
106,0.053175965876688137
107,0.058732358937172768
108,0.043114753364501185
109,0.03750709158881152
110,0.042070042156048162
111,0.02613736436239749
112,0.029382131818146986
113,0.013566214034253524
114,0.014381482270251524
115,0.0010396141418995142
116,0.0067496728429294189
117,-0.0064079740594797305
118,-0.0031021630038226278
119,-0.015264532322230309
120,-0.0073780926846415962
121,-0.017764316860765635
122,-0.012145624341003608
123,-0.022304614548456177
124,-0.025340426416607664
125,-0.022175874924776039
126,-0.032557427534273306
127,-0.03789243703270382
128,-0.11065707740292452
129,-0.079484877171358978
130,-0.20441896455826333
131,-0.3254463319448308
132,-0.29346893035418492
133,-0.27110082506268951
134,-0.24241983286414998
135,-0.21745638347997426
136,-0.20140536274760229
137,-0.17692661059561096
138,-0.15884500452590095
139,-0.2998812410996553
140,-0.28211000228492439
141,0.27431912219755838
142,0.25889356659924573
143,-0.22308517723839047
144,-0.20285195032138348
145,-0.18654650221014729
146,0.18873357765258889
147,0.16755499872456717
148,0.30574848853835229
149,0.28690055989881985
150,0.25916594599468762
151,0.24020191431847041
152,-0.22924473977880386
153,-0.21294432451419232
154,-0.18957139622994759
155,-0.17564309642308668
156,-0.1522454503214577
157,-0.28464148578997911
158,-0.26312296276880154
159,0.25798252976906938
160,0.24306677464940457
161,0.21953230908295826
162,0.20298073981210962
163,0.18161938540119579
164,0.16998852465500008
165,0.29915507843309086
166,-0.27461306595547952
167,-0.2636617762435905
168,-0.24214866350322631
169,0.22625144408984366
170,0.21420855733988878
171,0.1924348075617246
172,0.18107528515896931
173,0.310079899388846
174,0.28222741650386085
175,-0.27438283291576093
176,-0.25968301231283453
177,0.2226980945424111
178,0.20546374075962559
179,-0.21085815431505617
180,-0.19395714589992166
181,0.15327498682451507
182,0.28754827653194809
183,-0.28718961786940006
184,-0.26706538322074341
185,0.23836289842942068
186,0.22474465121072246
187,0.20232466147702829
188,0.18835003059397554
189,0.16657687372732041
190,0.15052039655091096
191,0.29018849467063851
192,0.27085310682327474
193,-0.25399034857719366
194,-0.24118121016994418
195,-0.21824686480516781
196,-0.20558580021584821
197,-0.18319194029660318
198,-0.16743136296560002
199,-0.29791231902554416
200,0.28141952180971841
201,0.26595143470778937
202,0.24398129452358477
203,-0.2312775380011805
204,-0.21831772204076644
205,-0.19639350098737512
206,-0.18054783168909194
207,-0.16045335019437415
208,-0.29968909570117758
209,-0.27966557318261309
210,-0.25324251933933617
211,-0.2309159683022903
212,0.22011890462405606
213,-0.196277717903166
214,-0.1767446536404533
215,-0.16150412078217519
216,-0.14745598249211075
217,0.13998946677236951
218,-0.11132345319604794
219,-0.091783831274138902
